water_year,lagoslakeid,res_time_yr,total_Pin_ugl,totTNload_gm2yr,TN_removal_gNm2yr,Pret_coef,lake_lon_decdeg,lake_lat_decdeg
2015,464344,1.030136986,20.60377372,443.1073377,53324.38694,7.199132457,-116.1142762,44.5675614
2001,467587,0.080273971,8.923272993,60.28478193,1233.801669,4.626706138,-122.1345013,45.4501448
2002,467587,0.080273971,10.04363979,106.2767715,3598.805116,5.243521269,-122.1345013,45.4501448
2003,467587,0.080273971,10.38529706,78.24141406,2018.530245,5.429664421,-122.1345013,45.4501448
2004,467587,0.080273971,10.58368467,94.04970666,2857.16432,5.537360311,-122.1345013,45.4501448
2005,467587,0.080273971,9.689187545,66.26777747,1475.153078,5.049473618,-122.1345013,45.4501448
2006,467587,0.080273971,11.19522043,108.1844038,3721.744158,5.86761211,-122.1345013,45.4501448
2007,467587,0.080273971,13.84189034,147.520428,6684.249654,7.270390611,-122.1345013,45.4501448
2008,467587,0.080273971,11.70283948,150.1492622,6910.93013,6.139864905,-122.1345013,45.4501448
2009,467587,0.080273971,13.80470289,153.9157406,7241.897227,7.250948086,-122.1345013,45.4501448
2010,467587,0.080273971,11.08195394,110.9521868,3903.565531,5.806635205,-122.1345013,45.4501448
2011,467587,0.080273971,14.46658018,211.603389,13208.85726,7.595966447,-122.1345013,45.4501448
2012,467587,0.080273971,13.57327157,173.9604338,9125.125851,7.129791437,-122.1345013,45.4501448
2013,467587,0.080273971,12.25768826,145.6185868,6522.475298,6.435613855,-122.1345013,45.4501448
2014,467587,0.080273971,13.60346155,159.5316347,7748.874658,7.145611814,-122.1345013,45.4501448
2015,467587,0.080273971,11.78264749,83.41314476,2277.827567,6.182520193,-122.1345013,45.4501448
2001,467780,0.151506847,9.203536937,16.77086731,110.1812004,4.459646328,-122.0669318,45.48538886
2002,467780,0.151506847,10.81155967,35.0997573,444.3439354,5.279159289,-122.0669318,45.48538886
2003,467780,0.151506847,11.8079352,29.55383767,321.1405573,5.77838404,-122.0669318,45.48538886
2004,467780,0.151506847,12.8569737,36.25301914,472.3115704,6.297829516,-122.0669318,45.48538886
2005,467780,0.151506847,12.98814425,26.88467434,268.5815931,6.362367939,-122.0669318,45.48538886
2006,467780,0.151506847,14.75095998,44.21502861,687.120793,7.221599715,-122.0669318,45.48538886
2007,467780,0.151506847,16.3717156,50.46289994,881.8921921,7.999548683,-122.0669318,45.48538886
2008,467780,0.151506847,15.61281729,58.51152416,1166.174277,7.636618195,-122.0669318,45.48538886
2009,467780,0.151506847,16.68032042,56.77521403,1101.696281,8.146494431,-122.0669318,45.48538886
2010,467780,0.151506847,14.88053853,47.8074792,796.3231084,7.284198262,-122.0669318,45.48538886
2011,467780,0.151506847,15.9126923,62.21092604,1309.287821,7.78030078,-122.0669318,45.48538886
2012,467780,0.151506847,14.76640357,55.00170299,1037.620639,7.229064239,-122.0669318,45.48538886
2013,467780,0.151506847,13.53928815,47.74548583,794.3745289,6.632594355,-122.0669318,45.48538886
2014,467780,0.151506847,12.81502029,42.78389057,645.7323545,6.277168927,-122.0669318,45.48538886
2015,467780,0.151506847,10.8632915,26.20986947,255.9950397,5.305229866,-122.0669318,45.48538886
2001,468740,0.568493151,158.9396442,6350.35298,8130885.696,52.28974757,-122.6931334,45.40995
2002,468740,0.568493151,167.3644157,26540.26111,121021597.1,54.74622256,-122.6931334,45.40995
2003,468740,0.568493151,162.6449829,21505.43488,81352329.48,53.37203771,-122.6931334,45.40995
2004,468740,0.568493151,173.675422,16922.8193,51744352.92,56.57653522,-122.6931334,45.40995
2005,468740,0.568493151,150.5128869,10103.6755,19540547.56,49.8168445,-122.6931334,45.40995
2006,468740,0.568493151,162.275945,27486.93666,129301104.6,53.26438074,-122.6931334,45.40995
2007,468740,0.568493151,165.6867103,22503.46081,88627398.16,54.25826007,-122.6931334,45.40995
2008,468740,0.568493151,166.8956898,22435.63639,88123720.61,54.609953,-122.6931334,45.40995
2009,468740,0.568493151,162.4666651,14124.98304,36785299.08,53.32002195,-122.6931334,45.40995
2010,468740,0.568493151,157.4495315,21924.47486,84371208.47,51.85364235,-122.6931334,45.40995
2011,468740,0.568493151,157.5101637,28998.43245,143053202.3,51.87139706,-122.6931334,45.40995
2012,468740,0.568493151,155.0464424,23535.29965,96456274.19,51.14928291,-122.6931334,45.40995
2013,468740,0.568493151,161.9136531,19789.16875,69529615.52,53.15866287,-122.6931334,45.40995
2014,468740,0.568493151,152.3798433,17455.7592,54864121.42,50.36613522,-122.6931334,45.40995
2015,468740,0.568493151,170.5350985,18246.90212,59653439.59,55.66680706,-122.6931334,45.40995
2001,472271,1.674246508,44.63089667,502.2002702,67542.81665,13.18944382,-122.2426414,47.61077965
2002,472271,1.674246508,51.20668607,1291.70467,402021.0756,14.94847103,-122.2426414,47.61077965
2003,472271,1.674246508,34.08117971,681.8555031,120323.5303,10.29644059,-122.2426414,47.61077965
2004,472271,1.674246508,32.32697361,884.7182892,196752.7482,9.805237806,-122.2426414,47.61077965
2005,472271,1.674246508,26.78947708,719.3431323,133118.2357,8.231416566,-122.2426414,47.61077965
2006,472271,1.674246508,33.002459,1198.827674,349189.7797,9.994770972,-122.2426414,47.61077965
2007,472271,1.674246508,36.40791267,1418.312938,479648.5825,10.94310057,-122.2426414,47.61077965
2008,472271,1.674246508,17.60884533,1029.228162,261807.9579,5.522679147,-122.2426414,47.61077965
2009,472271,1.674246508,32.75606606,1223.594089,362935.2747,9.925693168,-122.2426414,47.61077965
2010,472271,1.674246508,14.24736356,881.8207025,195537.8227,4.487872987,-122.2426414,47.61077965
2011,472271,1.674246508,23.16203818,1715.697582,687086.6728,7.178227882,-122.2426414,47.61077965
2012,472271,1.674246508,14.52896756,1346.43641,434788.1326,4.575714204,-122.2426414,47.61077965
2013,472271,1.674246508,13.43517704,1186.995936,342711.2774,4.233205549,-122.2426414,47.61077965
2014,472271,1.674246508,15.01811478,1323.033268,420629.2735,4.727759232,-122.2426414,47.61077965
2015,472271,1.674246508,15.11779302,1059.930018,276748.7671,4.758661544,-122.2426414,47.61077965
