"","lagoslakeid","water_year","fluxTN_kgy","fluxTP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","p.value_TN","p.value_TP","lake_namelagos"
"34","450098",2004,78534.3802911072,9066.02317404717,3683.3469175803,887.478447136606,0,0,"Blue Mesa Reservoir"
"35","450098",2005,137127.961784361,19038.5097225577,7144.7848416532,2159.70135833057,0,0,"Blue Mesa Reservoir"
"36","450098",2006,132647.397015992,17620.9203003236,6792.68230969587,1891.09457648885,0,0,"Blue Mesa Reservoir"
"37","450098",2007,104150.689114799,12557.2587572391,4866.1925613387,1252.30959768378,0,0,"Blue Mesa Reservoir"
"38","450098",2008,239509.547907874,39940.7401148754,15512.4752089919,6423.94800583402,0,0,"Blue Mesa Reservoir"
"39","450098",2009,177376.787784513,26167.2882644575,10559.0611334894,3353.4577537257,0,0,"Blue Mesa Reservoir"
"40","450098",2010,113388.986795012,14718.538430682,6004.60056488121,1692.85369045421,0,0,"Blue Mesa Reservoir"
"41","450098",2011,221898.401900362,34047.825311365,14007.2462128766,5134.08981959441,0,0,"Blue Mesa Reservoir"
"42","450098",2012,44408.810906028,4230.78909266799,2442.56943306101,490.380792842029,0,0,"Blue Mesa Reservoir"
"43","450098",2013,68980.3852133748,7154.32798596301,3410.9856509715,775.555551392444,0,0,"Blue Mesa Reservoir"
"44","450098",2014,192003.967730172,23269.4219682947,11647.829520403,3617.15583594855,0,0,"Blue Mesa Reservoir"
"45","450098",2015,151874.792949099,15951.5400719362,8385.64092659377,2742.98471682021,0,0,"Blue Mesa Reservoir"
"46","450098",2001,50573.7391308491,7898.10857096774,2542.28549835993,512.663848309013,0,0,"Blue Mesa Reservoir"
"47","450098",2002,15104.1951456306,2529.37703498779,795.200711738588,165.044498114035,0,0,"Blue Mesa Reservoir"
"48","450098",2003,29559.6344132119,4377.28235319457,1475.33622183302,281.341454113185,0,0,"Blue Mesa Reservoir"
"49","450098",2004,36336.3076124684,5660.83574271979,1699.67138132982,342.945023705477,0,0,"Blue Mesa Reservoir"
"50","450098",2005,43628.6142958217,6686.54415403585,2120.8746431018,419.546279314214,0,0,"Blue Mesa Reservoir"
"51","450098",2006,41768.9421806963,6486.09232949431,1941.74333813668,389.253703837853,0,0,"Blue Mesa Reservoir"
"52","450098",2007,62080.7466708102,9668.63213327053,3178.5482886969,639.316010724471,0,0,"Blue Mesa Reservoir"
"53","450098",2008,101152.731462742,16503.5346512074,6213.06331812476,1312.0153176511,0,0,"Blue Mesa Reservoir"
"54","450098",2009,71865.6963195698,11512.5664460335,4017.10256258692,832.689732854392,0,0,"Blue Mesa Reservoir"
"55","450098",2010,43540.7057357098,6767.61619490616,2152.05888591596,431.143539937049,0,0,"Blue Mesa Reservoir"
"56","450098",2011,67740.4606643881,10535.579550518,3619.46523755634,725.451858333378,0,0,"Blue Mesa Reservoir"
"57","450098",2012,16114.6969649266,2562.86361255369,832.9094185688,165.726569401186,0,0,"Blue Mesa Reservoir"
"58","450098",2013,30736.8488753372,4578.66637162652,1452.06643004229,278.371842823266,0,0,"Blue Mesa Reservoir"
"59","450098",2014,90552.075022285,14773.4356256926,5470.34737044459,1159.5312150441,0,0,"Blue Mesa Reservoir"
"60","450098",2015,95797.0118824654,15346.5726189523,5748.72115605613,1187.62257423351,0,0,"Blue Mesa Reservoir"
"61","450461",2001,394726.104832102,70049.7243043341,36080.0273031075,13713.0892206795,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"62","450461",2002,276412.330903448,42481.3851645252,22870.9368606322,7431.90958000734,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"63","450461",2003,356557.952553096,55701.687176161,23487.6278768526,7896.83708023816,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"64","450461",2004,371728.025698005,52845.5358261235,22910.7651512082,7034.67611624777,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"65","450461",2005,640941.675366443,100263.874469671,60790.4531487164,21979.262409978,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"66","450461",2006,416343.404305507,58261.2830944157,28390.2119487242,8788.79649126062,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"67","450461",2007,255754.591475941,29877.6865360136,16181.1976150456,4044.93225180076,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"68","450461",2008,312162.359650548,38910.4023067591,21008.9408999352,5648.16217278298,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"69","450461",2009,583995.971480233,82026.7658298112,78729.4489767501,27415.7723166232,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"70","450461",2010,302188.106862405,36802.1070575609,18189.3403671738,4762.33432118219,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"71","450461",2011,771283.471802999,118696.980561864,110881.283345387,40999.0137588809,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"72","450461",2012,338996.539438348,45873.0968822433,20823.2858712742,6044.0530389619,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"73","450461",2013,256244.790802778,34080.951100584,18890.9089667926,5387.41241518882,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"74","450461",2014,708952.788900243,130992.747301573,90500.5005479653,39173.3133570508,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"75","450461",2015,697567.486356019,135802.449167947,94321.7474590572,42476.0341840618,0,7.7715611723761e-16,"Flaming Gorge Reservoir; Buckboard Reservoir"
"76","453515",2001,33231.0197032535,813.557829887567,3043.7820406842,112.841094943094,0,0,"Vallecito Reservoir"
"77","453515",2002,7626.46882749935,145.264612150728,603.139366198892,15.3419242457827,0,0,"Vallecito Reservoir"
"78","453515",2003,16447.7737222434,402.839523166144,1242.66850544338,43.5276965539036,0,0,"Vallecito Reservoir"
"79","453515",2004,21596.5052887056,580.48700242709,1677.88358694141,60.2775395976984,0,0,"Vallecito Reservoir"
"80","453515",2005,36235.8979525491,1175.31453799796,3363.2249688119,149.848517195107,0,0,"Vallecito Reservoir"
"81","453515",2006,20758.0434320262,579.904015808292,1658.6896057794,46.7089805865421,0,0,"Vallecito Reservoir"
"82","453515",2007,28504.3750608174,914.658821183883,2606.29667339882,91.8480765495811,0,0,"Vallecito Reservoir"
"83","453515",2008,25331.3352407731,805.190691731144,2051.80922231705,69.5736697971007,0,0,"Vallecito Reservoir"
"84","453515",2009,21066.0260814628,649.719560461258,1644.44275509389,55.2253585367805,0,0,"Vallecito Reservoir"
"85","453515",2010,20190.6315049561,625.969739823528,1465.37358909031,51.0357161454732,0,0,"Vallecito Reservoir"
"86","453515",2011,24392.6164300848,759.660221459844,1673.69423488507,62.138673422784,0,0,"Vallecito Reservoir"
"87","453515",2012,18225.7743133068,460.551153461936,970.232508859975,24.111947881179,0,0,"Vallecito Reservoir"
"88","453515",2013,19546.428430793,532.314856405085,1095.37660518255,35.6205563665685,0,0,"Vallecito Reservoir"
"89","453515",2014,27635.9098737744,734.06326011316,1642.51008442012,57.837762925777,0,0,"Vallecito Reservoir"
"90","453515",2015,36254.8058900796,999.746276821579,2765.91962150253,102.220109556401,0,0,"Vallecito Reservoir"
"91","454129",2001,5557.069012,1156.489022,1697.722057,NA,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"92","454129",2002,1747.277445,207.5756223,293.6361403,34.55968183,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"93","454129",2003,983.6730795,154.9941943,149.771862,33.97408578,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"94","454129",2004,11459.82542,9967.713306,4891.152801,26140.43128,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"95","454129",2005,47980.59415,7950.418359,248695.0929,4643223.526,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"96","454129",2006,24186.5712,7097.80711,5871.135583,6454.201914,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"97","454129",2007,5695.461509,797.7275303,575.8864742,77.71089625,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"98","454129",2008,2243.376899,382.4167909,199.0803251,60.9549247,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"99","454129",2009,3160.100147,782.6613752,510.909616,203.168651,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"100","454129",2010,24838.76083,22170.47053,8502.545458,28787.38444,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"101","454129",2011,2462.179013,551.8525688,275.1391985,49.9989244,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"102","454129",2012,1718.281471,443.929887,216.3921141,43.04956033,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"103","454129",2013,5476.549159,10579.94178,2017.412731,26866.10091,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"104","454129",2014,1373.493534,755.9309377,327.0947973,320.6946041,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"105","454129",2015,132.1940864,82.71679881,28.19463292,13.85196414,2.36477504245158e-14,3.29847260616134e-13,"Lake Havasu"
"106","454129",2001,4356067.53167803,191869.167514481,266009.02864503,17638.7731331145,0,0,"Lake Havasu"
"107","454129",2002,4567790.41908394,190668.846625846,232290.011306187,14582.063178861,0,0,"Lake Havasu"
"108","454129",2003,4645708.2299558,184246.364954354,224982.256958117,13405.4511501308,0,0,"Lake Havasu"
"109","454129",2004,4732538.01101219,177892.773935822,212107.476302309,11983.2315566539,0,0,"Lake Havasu"
"110","454129",2005,4345650.7413251,156215.639997737,190918.241733636,10379.0203150136,0,0,"Lake Havasu"
"111","454129",2006,4670101.48323268,156803.545214186,197656.774391304,9989.82787503893,0,0,"Lake Havasu"
"112","454129",2007,4846800.1189652,152966.887791914,214841.436343906,10197.2233736732,0,0,"Lake Havasu"
"113","454129",2008,4960889.10264519,147159.901273537,237488.671920593,10572.0902375011,0,0,"Lake Havasu"
"114","454129",2009,4754346.77906926,132351.489298866,222135.649362612,9279.26648946546,0,0,"Lake Havasu"
"115","454129",2010,4559727.40743886,119647.888118822,209183.42828988,8260.10969805506,0,0,"Lake Havasu"
"116","454129",2011,4784627.52794093,116465.755165338,227245.771925353,8311.3947893815,0,0,"Lake Havasu"
"117","454129",2012,4459315.44234905,101624.339814446,214411.699530892,7330.37043967494,0,0,"Lake Havasu"
"118","454129",2013,4108553.22579379,87430.8436648209,215057.167695053,6867.03647710029,0,0,"Lake Havasu"
"119","454129",2014,3837183.96964388,76191.1530957762,244321.042375071,7285.10994718514,0,0,"Lake Havasu"
"120","454129",2015,3470856.17438403,64107.9112252279,264245.918636329,7333.77819367405,0,0,"Lake Havasu"
"121","454184",2001,4023711.112969,171548.629960302,328411.702537736,17779.2166565926,0,1.4061440900548e-10,"Imperial Reservoir"
"122","454184",2002,4124778.85999328,163327.359026003,269877.447189751,15381.557556479,0,1.4061440900548e-10,"Imperial Reservoir"
"123","454184",2003,3951949.43451186,146161.440388034,228859.093906456,12463.5142895734,0,1.4061440900548e-10,"Imperial Reservoir"
"124","454184",2004,3948650.70611736,138241.827331741,210102.784650795,10803.2180198564,0,1.4061440900548e-10,"Imperial Reservoir"
"125","454184",2005,3559025.36820886,118020.265403546,192365.46658636,8598.55062492858,0,1.4061440900548e-10,"Imperial Reservoir"
"126","454184",2006,3989593.63359785,127955.346189905,193090.358811386,8308.37809604071,0,1.4061440900548e-10,"Imperial Reservoir"
"127","454184",2007,4081573.575936,126686.181094154,207543.29377968,7973.58694154677,0,1.4061440900548e-10,"Imperial Reservoir"
"128","454184",2008,3981071.68818668,119900.530291886,223232.238813431,7867.06829375263,0,1.4061440900548e-10,"Imperial Reservoir"
"129","454184",2009,3710786.26815129,108683.817706726,212107.1640247,6937.56573030407,0,1.4061440900548e-10,"Imperial Reservoir"
"130","454184",2010,3575315.21246237,104383.646883249,191588.688274286,7010.39590029962,0,1.4061440900548e-10,"Imperial Reservoir"
"131","454184",2011,3862180.83129888,112616.928256718,206403.929703253,8202.42498278605,0,1.4061440900548e-10,"Imperial Reservoir"
"132","454184",2012,3631264.76657963,104968.876247225,198818.912876952,8518.22087284713,0,1.4061440900548e-10,"Imperial Reservoir"
"133","454184",2013,3283445.94909072,94806.9743013886,193151.83880738,8184.03365107484,0,1.4061440900548e-10,"Imperial Reservoir"
"134","454184",2014,3232354.7636563,94731.6378427755,247368.356793911,9499.02551004908,0,1.4061440900548e-10,"Imperial Reservoir"
"135","454184",2015,2861103.36366946,84948.810224314,253255.463587237,9063.3794275728,0,1.4061440900548e-10,"Imperial Reservoir"
"136","456953",2001,6108.66503047629,684.37887264205,255.599677493611,54.8685358604534,0,0,"Lake Tahoe; Breach Pond"
"137","456953",2002,12429.4510821373,1629.73843504104,510.295104445919,107.776104940728,0,0,"Lake Tahoe; Breach Pond"
"138","456953",2003,16568.442769235,2602.86172921408,742.464097724431,159.184422522611,0,0,"Lake Tahoe; Breach Pond"
"139","456953",2004,11083.9907573796,1642.16525329785,439.053404176194,82.5086899931564,0,0,"Lake Tahoe; Breach Pond"
"140","456953",2005,22630.398478106,4333.39926655495,1104.71518605289,257.64309977701,0,0,"Lake Tahoe; Breach Pond"
"141","456953",2006,44199.4373454091,9749.84363382208,2775.89777837859,784.13877012656,0,0,"Lake Tahoe; Breach Pond"
"142","456953",2007,9382.65323840654,1545.0116787764,393.148969176071,86.6696627044222,0,0,"Lake Tahoe; Breach Pond"
"143","456953",2008,8646.36177251461,1492.23842891929,353.804315631785,81.8610420714217,0,0,"Lake Tahoe; Breach Pond"
"144","456953",2009,14491.2797855738,2748.75645307808,607.055907236718,148.352625894285,0,0,"Lake Tahoe; Breach Pond"
"145","456953",2010,15331.2157061682,3046.91526757688,696.965769042025,173.179617424392,0,0,"Lake Tahoe; Breach Pond"
"146","456953",2011,40551.5125448655,9043.28102799321,2181.53701795459,601.365538980824,0,0,"Lake Tahoe; Breach Pond"
"147","456953",2012,10659.3214228769,1841.73880474309,448.80082520716,101.278222072994,0,0,"Lake Tahoe; Breach Pond"
"148","456953",2013,11594.563807196,1954.05964976887,536.800134602739,127.218101114995,0,0,"Lake Tahoe; Breach Pond"
"149","456953",2014,7870.87862296356,1185.7840419168,341.832433712055,84.756819518102,0,0,"Lake Tahoe; Breach Pond"
"150","456953",2015,5432.81936358573,751.360725746392,266.694178570564,66.4982869526134,0,0,"Lake Tahoe; Breach Pond"
"151","456953",2001,1134.9661288318,84.9532008611994,94.4341239769493,8.3031209000814,0,0,"Lake Tahoe; Breach Pond"
"152","456953",2002,2173.62879326098,180.110025178487,147.785240059844,14.2341272142941,0,0,"Lake Tahoe; Breach Pond"
"153","456953",2003,2589.68887842706,267.850384306734,165.281120695374,19.8403656585597,0,0,"Lake Tahoe; Breach Pond"
"154","456953",2004,1707.11853725026,186.425242488217,89.9909123875654,11.5284145048255,0,0,"Lake Tahoe; Breach Pond"
"155","456953",2005,3062.67395394823,420.464966542103,195.119623136122,32.2114106757695,0,0,"Lake Tahoe; Breach Pond"
"156","456953",2006,5734.06774768887,898.465840486248,441.824572981681,92.2080150649806,0,0,"Lake Tahoe; Breach Pond"
"157","456953",2007,1192.93465452205,166.669897517367,68.4659745153535,11.1498413450306,0,0,"Lake Tahoe; Breach Pond"
"158","456953",2008,910.63032042877,133.772940136045,52.2840789204124,9.16299171403349,0,0,"Lake Tahoe; Breach Pond"
"159","456953",2009,1569.72992622787,228.975014279647,91.7859687976703,15.6985065464618,0,0,"Lake Tahoe; Breach Pond"
"160","456953",2010,2162.93998304464,310.488656666038,132.549346893576,22.4617683354023,0,0,"Lake Tahoe; Breach Pond"
"161","456953",2011,4728.17707159369,636.151256725545,315.15432665767,49.4275666722556,0,0,"Lake Tahoe; Breach Pond"
"162","456953",2012,1451.81649964827,177.433669342956,81.8014437880033,11.7153781385697,0,0,"Lake Tahoe; Breach Pond"
"163","456953",2013,2069.20733982832,234.170538908928,154.773110726717,20.9192485275467,0,0,"Lake Tahoe; Breach Pond"
"164","456953",2014,937.547145910934,88.7196442615823,65.6295311245219,7.38076098103405,0,0,"Lake Tahoe; Breach Pond"
"165","456953",2015,1027.82388152239,90.4518455661137,93.268341977518,9.5136549940499,0,0,"Lake Tahoe; Breach Pond"
"166","456953",2001,2487.55909104811,286.604719978112,253.934169516435,30.7998595940567,0,0,"Lake Tahoe; Breach Pond"
"167","456953",2002,5536.15924932851,788.758834820831,466.111196357361,69.5282012713814,0,0,"Lake Tahoe; Breach Pond"
"168","456953",2003,6600.72558452284,1203.28610919611,511.148396162571,97.9301678688132,0,0,"Lake Tahoe; Breach Pond"
"169","456953",2004,4247.93395023999,806.003811073974,279.824303679523,55.4387711876207,0,0,"Lake Tahoe; Breach Pond"
"170","456953",2005,8793.27097805311,2302.46968539486,702.412249553492,199.248637778176,0,0,"Lake Tahoe; Breach Pond"
"171","456953",2006,23763.4834051524,8967.71338955268,3246.32976037047,1571.52383548337,0,0,"Lake Tahoe; Breach Pond"
"172","456953",2007,2627.06162386096,596.40478603676,187.665137263454,44.1865666702081,0,0,"Lake Tahoe; Breach Pond"
"173","456953",2008,2917.34613967814,746.848552006762,206.319605085475,55.2354592406343,0,0,"Lake Tahoe; Breach Pond"
"174","456953",2009,5090.89098711705,1417.20705148519,385.876780261236,115.242319076273,0,0,"Lake Tahoe; Breach Pond"
"175","456953",2010,5688.1204314209,1557.11690686584,444.459810072415,129.605283220027,0,0,"Lake Tahoe; Breach Pond"
"176","456953",2011,15044.0003905936,3939.2153971782,1320.39786337385,367.526059979332,0,0,"Lake Tahoe; Breach Pond"
"177","456953",2012,3323.36587097766,690.314175292982,235.407212834342,51.726320446618,0,0,"Lake Tahoe; Breach Pond"
"178","456953",2013,4971.64194808923,1048.29073286282,548.970566065981,132.615288474052,0,0,"Lake Tahoe; Breach Pond"
"179","456953",2014,1811.82994036447,261.88451842465,161.037665229523,24.5143643230542,0,0,"Lake Tahoe; Breach Pond"
"180","456953",2015,2127.12299007089,282.111324934269,250.331308168189,35.0692507752817,0,0,"Lake Tahoe; Breach Pond"
"181","456953",2001,508.469663903931,101.764351773661,21.9034059259111,6.69909874297898,0,0,"Lake Tahoe; Breach Pond"
"182","456953",2002,976.376555627317,197.544959207797,47.9121956245321,11.5494923018867,0,0,"Lake Tahoe; Breach Pond"
"183","456953",2003,1192.10109325329,251.96731355122,65.7079428677037,16.5875622446986,0,0,"Lake Tahoe; Breach Pond"
"184","456953",2004,825.87049949147,163.212941405774,37.5190407348738,9.43547954440292,0,0,"Lake Tahoe; Breach Pond"
"185","456953",2005,2017.76696344239,442.299438697854,123.842251243485,32.6169314686686,0,0,"Lake Tahoe; Breach Pond"
"186","456953",2006,4168.31869267189,965.799274195526,292.425030413181,93.8054841419311,0,0,"Lake Tahoe; Breach Pond"
"187","456953",2007,584.038811197286,116.858146154608,24.3605930540224,8.21469071141827,0,0,"Lake Tahoe; Breach Pond"
"188","456953",2008,758.760267972899,154.380908573356,37.3159777591953,9.38610571962244,0,0,"Lake Tahoe; Breach Pond"
"189","456953",2009,794.094487613116,161.894562468607,40.395237750626,9.75613133222095,0,0,"Lake Tahoe; Breach Pond"
"190","456953",2010,1701.57909258957,381.898167432335,106.993666417204,30.0841274435119,0,0,"Lake Tahoe; Breach Pond"
"191","456953",2011,2813.47079668691,647.395830079546,178.606570383809,55.3929707295335,0,0,"Lake Tahoe; Breach Pond"
"192","456953",2012,913.087620722982,184.627388291015,44.8123330108957,11.7134478051278,0,0,"Lake Tahoe; Breach Pond"
"193","456953",2013,552.904730870329,110.567764088373,25.4161709965804,6.72171385762735,0,0,"Lake Tahoe; Breach Pond"
"194","456953",2014,275.477263897712,57.1975003523637,12.9391760628692,4.06034531479652,0,0,"Lake Tahoe; Breach Pond"
"195","456953",2015,320.859367021912,65.349235523172,14.4802519435965,4.6017145939477,0,0,"Lake Tahoe; Breach Pond"
"196","456953",2001,291.860076753383,291.860076753383,21.6831118689461,21.6831118689461,0,0,"Lake Tahoe; Breach Pond"
"197","456953",2002,525.525985569976,525.525985569976,30.237762555179,30.237762555179,0,0,"Lake Tahoe; Breach Pond"
"198","456953",2003,910.414330045344,910.414330045344,46.9307875932273,46.9307875932273,0,0,"Lake Tahoe; Breach Pond"
"199","456953",2004,693.738003235333,693.738003235333,32.4892013843403,32.4892013843403,0,0,"Lake Tahoe; Breach Pond"
"200","456953",2005,1444.56218829275,1444.56218829275,72.968611864278,72.968611864278,0,0,"Lake Tahoe; Breach Pond"
"201","456953",2006,3052.83899474053,3052.83899474053,190.501154015607,190.501154015607,0,0,"Lake Tahoe; Breach Pond"
"202","456953",2007,884.094894067685,884.094894067685,46.8566649063917,46.8566649063917,0,0,"Lake Tahoe; Breach Pond"
"203","456953",2008,668.284960273991,668.284960273991,35.9567460090213,35.9567460090213,0,0,"Lake Tahoe; Breach Pond"
"204","456953",2009,861.539352826351,861.539352826351,42.6543234286361,42.6543234286361,0,0,"Lake Tahoe; Breach Pond"
"205","456953",2010,1291.64079200435,1291.64079200435,61.9633074431525,61.9633074431525,0,0,"Lake Tahoe; Breach Pond"
"206","456953",2011,3796.49070484296,3796.49070484296,247.09300715944,247.09300715944,0,0,"Lake Tahoe; Breach Pond"
"207","456953",2012,1029.24086465891,1029.24086465891,60.6697237024326,60.6697237024326,0,0,"Lake Tahoe; Breach Pond"
"208","456953",2013,751.550855586345,751.550855586345,53.7930381772357,53.7930381772357,0,0,"Lake Tahoe; Breach Pond"
"209","456953",2014,536.258931592773,536.258931592773,49.2243877393224,49.2243877393224,0,0,"Lake Tahoe; Breach Pond"
"210","456953",2015,345.830017903808,345.830017903808,40.8316050164316,40.8316050164316,0,0,"Lake Tahoe; Breach Pond"
"211","457191",2001,533.878903712058,12.0567996651144,30.0746498757934,4.98500784830751,0,0,"Stampede Reservoir"
"212","457191",2002,905.367347589073,18.0310955991031,60.1445849178577,6.45005955736982,0,0,"Stampede Reservoir"
"213","457191",2003,1222.09162592268,24.4026515257191,91.1354712851933,7.5680176125278,0,0,"Stampede Reservoir"
"214","457191",2004,850.60869218974,20.4825700523518,55.5824865461246,5.90744524720651,0,0,"Stampede Reservoir"
"215","457191",2005,1492.91393489504,32.2737007127273,156.481348884323,7.51102535098967,0,0,"Stampede Reservoir"
"216","457191",2006,2815.45697944624,63.6047982112013,371.529807953859,12.2258346893358,0,0,"Stampede Reservoir"
"217","457191",2007,656.024448810952,23.3236632595002,38.5866101073934,4.5936635070643,0,0,"Stampede Reservoir"
"218","457191",2008,669.929473232327,24.1494394592682,41.9605629900334,3.97615374139958,0,0,"Stampede Reservoir"
"219","457191",2009,867.384675421012,30.6159680882041,64.0465626021524,3.97054035923336,0,0,"Stampede Reservoir"
"220","457191",2010,1087.68745137009,38.2507683393819,82.9649649122188,3.72820659199547,0,0,"Stampede Reservoir"
"221","457191",2011,2861.55718972519,91.6242211247749,355.121762024592,7.8232770129159,0,0,"Stampede Reservoir"
"222","457191",2012,891.153524376325,42.0669285574669,61.1430176735334,2.66781441069588,0,0,"Stampede Reservoir"
"223","457191",2013,705.859048024985,40.3574601221231,46.424826882174,2.5139571820082,0,0,"Stampede Reservoir"
"224","457191",2014,361.698888186721,27.2004958634453,22.274650549273,1.50879312224523,0,0,"Stampede Reservoir"
"225","457191",2015,350.291923745206,29.3878017743253,21.0780204304097,2.08392850941245,0,0,"Stampede Reservoir"
"226","459730",2001,246691.215626277,23556.0783036463,28888.8480364721,4700.66541258664,8.68444760548925e-10,0,NA
"227","459730",2002,291633.539740442,32731.6087980147,36761.1139399615,5136.16522105823,8.68444760548925e-10,0,NA
"228","459730",2003,420102.95662318,71134.7509160857,59303.8564023444,11821.6955700468,8.68444760548925e-10,0,NA
"229","459730",2004,224500.565588708,30300.0803483816,25335.5918675014,4993.98119851424,8.68444760548925e-10,0,NA
"230","459730",2005,379165.707130054,59701.1649478239,53349.2146232135,8619.36271006679,8.68444760548925e-10,0,NA
"231","459730",2006,341104.476186295,61100.3552629177,42935.4213691904,9061.4172409385,8.68444760548925e-10,0,NA
"232","459730",2007,399645.113223949,66911.4883095592,54098.0052472182,8342.60892783259,8.68444760548925e-10,0,NA
"233","459730",2008,563158.823390318,84654.089758203,88430.8837869986,10084.0609962523,8.68444760548925e-10,0,NA
"234","459730",2009,710341.554768045,113303.589375224,112248.215817408,17889.1525281612,8.68444760548925e-10,0,NA
"235","459730",2010,435857.449354394,45024.1144586309,60793.5989346606,10331.1471404727,8.68444760548925e-10,0,NA
"236","459730",2011,1208988.74849707,120419.816291721,254321.397011777,39603.8440638516,8.68444760548925e-10,0,NA
"237","459730",2012,515232.907020871,44661.0132737427,68960.5487833534,20202.7061246792,8.68444760548925e-10,0,NA
"238","459730",2013,249861.23137828,11936.8217476146,27975.3087390887,8294.79324705226,8.68444760548925e-10,0,NA
"239","459730",2014,562773.421518729,21600.9905585514,82653.4146022927,22644.6385416345,8.68444760548925e-10,0,NA
"240","459730",2015,340425.455326355,8919.64749165874,37469.1475992547,13895.8272584821,8.68444760548925e-10,0,NA
"241","468740",2001,971283.753976179,60914.5816909684,34637.8453029686,2553.77687204965,0,0,"Lake Oswego"
"242","468740",2002,3113930.58758805,256229.751172707,109013.278289663,11701.7143540517,0,0,"Lake Oswego"
"243","468740",2003,2812490.19531681,211361.702810204,81015.5330165833,8754.92413797975,0,0,"Lake Oswego"
"244","468740",2004,2449020.17568216,168509.755691911,60373.4092317527,6084.64764910636,0,0,"Lake Oswego"
"245","468740",2005,1855018.22067597,101797.31955901,48949.0253850225,3941.34215558254,0,0,"Lake Oswego"
"246","468740",2006,4276415.31420485,278556.630053718,165282.969695234,17045.7643858249,0,0,"Lake Oswego"
"247","468740",2007,3698934.75383745,228342.945507287,108808.249632546,10132.7486131011,0,0,"Lake Oswego"
"248","468740",2008,3734705.1694144,228522.280512913,106692.811144712,9880.00539997341,0,0,"Lake Oswego"
"249","468740",2009,2586372.44824997,144169.716418703,73334.2326268186,6192.99677852732,0,0,"Lake Oswego"
"250","468740",2010,3741105.09567963,222201.552774498,98930.6961747523,8846.38960163302,0,0,"Lake Oswego"
"251","468740",2011,4697052.50386462,292130.245332019,144437.029698192,13724.3675254201,0,0,"Lake Oswego"
"252","468740",2012,3770514.31668756,235500.483214505,125502.751116054,11112.9943943707,0,0,"Lake Oswego"
"253","468740",2013,3195410.56079687,195528.961668224,116793.545868227,9218.32111747342,0,0,"Lake Oswego"
"254","468740",2014,2672072.8271966,170559.652425836,114171.009610889,7591.08224654074,0,0,"Lake Oswego"
"255","468740",2015,2509034.40907315,175639.633643148,123925.250490358,7122.61411493824,0,0,"Lake Oswego"
"256","479277",2001,370733.125120727,56.4904068569742,140301.835194547,22586.1004079835,1.3782996965972e-10,9.02022900817201e-12,"McClure Lake"
"257","479277",2002,347417.427542388,569.941101074038,114143.031198605,16939.4387911846,1.3782996965972e-10,9.02022900817201e-12,"McClure Lake"
"258","479277",2003,313862.59479192,3023.99933443218,88700.4901477747,16128.4655468744,1.3782996965972e-10,9.02022900817201e-12,"McClure Lake"
"259","479277",2004,329848.665892165,11105.70536134,79441.2251560888,19294.7070050244,1.3782996965972e-10,9.02022900817201e-12,"McClure Lake"
"260","479277",2005,398691.211119557,37185.7995353566,83188.9708504863,24901.8427517497,1.3782996965972e-10,9.02022900817201e-12,"McClure Lake"
"261","479277",2006,497657.744254165,83896.1717905892,88733.7374123479,38619.0475139128,1.3782996965972e-10,9.02022900817201e-12,"McClure Lake"
"262","479277",2007,284070.733557428,58826.8681846026,37107.0466505353,15437.4819294111,1.3782996965972e-10,9.02022900817201e-12,"McClure Lake"
