"","water_year","lagoslakeid","res_time_yr","total_Pin_ugl","totTNload_gm2yr","TN_removal_gNm2yr","Pret_coef","lake_lon_decdeg","lake_lat_decdeg","Pret_coef.cat","TN_removal_gNm2yr.cat","lake_elevation_m","tmean","tmedian","prec_mean","prec_median","total_precip_mm","mean_annual_temp_k","seasonal_km2","permanent_km2","total_km2","categorical_ts","Pour_long","Pour_lat","lakes1ha_all_pct","lakes1ha_all_ha","lakes1ha_all_n","lakes1ha_all_nperha","lakes1ha_isolated_pct","lakes1ha_isolated_ha","lakes1ha_isolated_n","lakes1ha_isolated_nperha","lakes1ha_headwater_pct","lakes1ha_headwater_ha","lakes1ha_headwater_n","lakes1ha_headwater_nperha","lakes1ha_drainage_pct","lakes1ha_drainage_ha","lakes1ha_drainage_n","lakes1ha_drainage_nperha","lakes1ha_drainagelk_pct","lakes1ha_drainagelk_ha","lakes1ha_drainagelk_n","lakes1ha_drainagelk_nperha","lakes1ha_isolatedperm_pct","lakes1ha_isolatedperm_ha","lakes1ha_isolatedperm_n","lakes1ha_isolatedperm_nperha","lakes1ha_headwaterperm_pct","lakes1ha_headwaterperm_ha","lakes1ha_headwaterperm_n","lakes1ha_headwaterperm_nperha","lakes1ha_drainageperm_pct","lakes1ha_drainageperm_ha","lakes1ha_drainageperm_n","lakes1ha_drainageperm_nperha","lakes1ha_drainagelkperm_pct","lakes1ha_drainagelkperm_ha","lakes1ha_drainagelkperm_n","lakes1ha_drainagelkperm_nperha","lakes1ha_terminal_pct","lakes1ha_terminal_ha","lakes1ha_terminal_n","lakes1ha_terminal_nperha","lakes1ha_terminallk_pct","lakes1ha_terminallk_ha","lakes1ha_terminallk_n","lakes1ha_terminallk_nperha","lakes1ha_terminalperm_pct","lakes1ha_terminalperm_ha","lakes1ha_terminalperm_n","lakes1ha_terminalperm_nperha","lakes1ha_terminallkperm_pct","lakes1ha_terminallkperm_ha","lakes1ha_terminallkperm_n","lakes1ha_terminallkperm_nperha","nlcd_openwater11_pct","nlcd_icesnow12_pct","nlcd_devopen21_pct","nlcd_devlow22_pct","nlcd_devmed23_pct","nlcd_devhi24_pct","nlcd_barren31_pct","nlcd_fordec41_pct","nlcd_forcon42_pct","nlcd_formix43_pct","nlcd_shrub52_pct","nlcd_grass71_pct","nlcd_past81_pct","nlcd_cultcrop82_pct","nlcd_wetwood90_pct","nlcd_wetemerg95_pct","soil_clay_pct","soil_coarse_pct","soil_depthtobedrock_cm","soil_orgcarbon_gperkg","soil_sand_pct","soil_silt_pct","glaciatedlatewisc_pct","elevation_mean_m","elevation_min_m","elevation_max_m","elevation_sd_m","tri_m","topographicwetness","landform_flatplain_pct","landform_smoothplain_pct","landform_escarpment_pct","landform_lowhills_pct","landform_hills_pct","landform_lowmountains_pct","landform_drainagechannel_pct","landform_irregularplain_pct","landform_breaksfoothills_pct","landform_highmountainscanyons_pct","dams_n","dams_npersqkm","roads_mperha","canals_mperha","npdes_cafo_n","npdes_cafo_npersqkm","npdes_majordischarge_n","npdes_majordischarge_npersqkm","npdes_potw_n","npdes_potw_npersqkm","npdes_stormwaterindustrial_n","npdes_stormwaterindustrial_npersqkm","npdes_stormwatermunicipal_n","npdes_stormwatermunicipal_npersqkm","sems_superfundnpl_n","sems_superfundnpl_npersqkm","mines_heavymetal_n","mines_heavymetal_npersqkm","mines_iron_n","mines_iron_npersqkm","mines_peat_n","mines_peat_npersqkm","mines_rareelements_n","mines_rareelements_npersqkm","mines_rockmisc_n","mines_rockmisc_npersqkm","mines_stonegravelclay_n","mines_stonegravelclay_npersqkm","mines_sulfur_n","mines_sulfur_npersqkm","agency_designation_pct","agency_district_pct","agency_federal_pct","agency_joint_pct","agency_local_pct","agency_ngo_pct","agency_private_pct","agency_state_pct","agency_territorial_pct","agency_tribal_pct","agency_unknown_pct","gap_status1_pct","gap_status2_pct","gap_status3_pct","gap_status4_pct","iucn_naturereserve_pct","iucn_wilderness_pct","iucn_nationalpark_pct","iucn_naturalmonument_pct","iucn_habitatspeciesmgt_pct","iucn_other_pct","iucn_unassigned_pct","iucn_protectedlandsea_pct","iucn_protectedsustainable_pct","snowdur","snow_free_days","ann_max_swe","ws_drain_ratio","nws_drain_ratio"
"11",2011,"328600",0.929041113,146.9311595,9149.211837,16201934.55,44.14423637,-106.7887016,45.08482165,"High","High",1041.5,6.88416666666667,6.81,49.5041666666667,40.175,89550.3342696844,281.008687502447,0.7825932921729,9.52888290932402,10.3114762014969,"eu/mixo",-106.769792,45.13061,"4.1411528942","621.4836331533","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2248705968,0,0.7749194791,0.0251908809,0,0,0.019792835,0.0221919665,3.9873565769,0,39.1202384737,51.4823633845,0,0,0.1403491936,0.1637407259,"25.7415058627","6.6393950563","2712.4744723","26.2669086275","36.1302777969","38.1489808285","0","1171.48218353","1039.9822998","1434.57348633","82.97308952","2.5492612087","11.3015641077","0.9710484805","3.8967893623","1.0082350189","0","17.3673130327","0","19.0239133434","49.9349235577","7.7977772047","0",0,0,8.5076728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9669702,0,0,0,0,0,0,9.5025308,0,0,8.0029313,0,0,64.3325005,3.1399318,0,0,0,0,0,64.3325005,3.1399318,0,0,62.461540222168,31.9090900421143,0.0137250451371074,497.284920132316,527.096080745569
"12",2012,"328600",0.929041113,73.99797379,1999.796866,917607.0203,23.90561058,-106.7887016,45.08482165,"High","High",1041.5,8.71083333333333,7.875,19.8116666666667,13.665,40289.4210430071,283.352198397995,0.926010241878016,9.31378443896915,10.2397946808472,"eu/mixo",-106.769792,45.13061,"4.1411528942","621.4836331533","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2248705968,0,0.7749194791,0.0251908809,0,0,0.019792835,0.0221919665,3.9873565769,0,39.1202384737,51.4823633845,0,0,0.1403491936,0.1637407259,"25.7415058627","6.6393950563","2712.4744723","26.2669086275","36.1302777969","38.1489808285","0","1171.48218353","1039.9822998","1434.57348633","82.97308952","2.5492612087","11.3015641077","0.9710484805","3.8967893623","1.0082350189","0","17.3673130327","0","19.0239133434","49.9349235577","7.7977772047","0",0,0,8.5076728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9669702,0,0,0,0,0,0,9.5025308,0,0,8.0029313,0,0,64.3325005,3.1399318,0,0,0,0,0,64.3325005,3.1399318,0,0,62.461540222168,31.9090900421143,0.0137250451371074,497.284920132316,527.096080745569
"13",2013,"328600",0.929041113,81.54750687,1702.857064,677409.7625,26.08671338,-106.7887016,45.08482165,"High","High",1041.5,7.10333333333333,4.595,42.0675,32.56,77559.2657528148,281.359860169561,0.756036917686314,9.54383809040886,10.2998750080952,"eu/mixo",-106.769792,45.13061,"4.1411528942","621.4836331533","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2248705968,0,0.7749194791,0.0251908809,0,0,0.019792835,0.0221919665,3.9873565769,0,39.1202384737,51.4823633845,0,0,0.1403491936,0.1637407259,"25.7415058627","6.6393950563","2712.4744723","26.2669086275","36.1302777969","38.1489808285","0","1171.48218353","1039.9822998","1434.57348633","82.97308952","2.5492612087","11.3015641077","0.9710484805","3.8967893623","1.0082350189","0","17.3673130327","0","19.0239133434","49.9349235577","7.7977772047","0",0,0,8.5076728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9669702,0,0,0,0,0,0,9.5025308,0,0,8.0029313,0,0,64.3325005,3.1399318,0,0,0,0,0,64.3325005,3.1399318,0,0,62.461540222168,31.9090900421143,0.0137250451371074,497.284920132316,527.096080745569
"14",2014,"328600",0.929041113,110.5158517,5189.215043,5553374.106,34.24669773,-106.7887016,45.08482165,"High","High",1041.5,6.75833333333333,8.195,40.0391666666667,29.365,66828.4762878418,280.980717353847,0.769707642035511,9.54559415693192,10.3153017989674,"eu/mixo",-106.769792,45.13061,"4.1411528942","621.4836331533","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2248705968,0,0.7749194791,0.0251908809,0,0,0.019792835,0.0221919665,3.9873565769,0,39.1202384737,51.4823633845,0,0,0.1403491936,0.1637407259,"25.7415058627","6.6393950563","2712.4744723","26.2669086275","36.1302777969","38.1489808285","0","1171.48218353","1039.9822998","1434.57348633","82.97308952","2.5492612087","11.3015641077","0.9710484805","3.8967893623","1.0082350189","0","17.3673130327","0","19.0239133434","49.9349235577","7.7977772047","0",0,0,8.5076728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9669702,0,0,0,0,0,0,9.5025308,0,0,8.0029313,0,0,64.3325005,3.1399318,0,0,0,0,0,64.3325005,3.1399318,0,0,62.461540222168,31.9090900421143,0.0137250451371074,497.284920132316,527.096080745569
"15",2015,"328600",0.929041113,118.0923666,4180.158211,3691863.089,36.33501853,-106.7887016,45.08482165,"High","High",1041.5,8.28583333333333,8.535,33.8558333333333,23.035,57027.3770692115,284.780582627457,0.78108461114526,9.5267548707249,10.3078394818702,"eu/mixo",-106.769792,45.13061,"4.1411528942","621.4836331533","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","4.141152908","621.4836352164","1","6.66333e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2248705968,0,0.7749194791,0.0251908809,0,0,0.019792835,0.0221919665,3.9873565769,0,39.1202384737,51.4823633845,0,0,0.1403491936,0.1637407259,"25.7415058627","6.6393950563","2712.4744723","26.2669086275","36.1302777969","38.1489808285","0","1171.48218353","1039.9822998","1434.57348633","82.97308952","2.5492612087","11.3015641077","0.9710484805","3.8967893623","1.0082350189","0","17.3673130327","0","19.0239133434","49.9349235577","7.7977772047","0",0,0,8.5076728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9669702,0,0,0,0,0,0,9.5025308,0,0,8.0029313,0,0,64.3325005,3.1399318,0,0,0,0,0,64.3325005,3.1399318,0,0,62.461540222168,31.9090900421143,0.0137250451371074,497.284920132316,527.096080745569
"16",2001,"336493",3.878356097,29.96215411,48.88511814,830.5540007,7.281204483,-103.5208342,44.07978478,"Low","Low",1396.59997559,6.4775,5.545,40.8825,31.795,2538.54008334291,281.630870549615,0.12019584427562,2.87482000642999,2.99501585070561,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"17",2002,"336493",3.878356097,30.91980368,39.40755235,552.8981479,7.497231216,-103.5208342,44.07978478,"Low","Low",1396.59997559,5.54083333333333,2.82,36.4641666666667,32.565,2213.7219543457,280.805978118639,0.217257431487439,2.7699901230689,2.98724755455634,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"18",2003,"336493",3.878356097,38.06567354,32.55681923,385.5220427,9.084428036,-103.5208342,44.07978478,"Expected","Low",1396.59997559,6.16166666666667,7.48,37.1366666666667,32.28,2397.7523283117,281.374509562939,0.166188254729626,2.82429184792241,2.99048010265204,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"19",2004,"336493",3.878356097,18.20427208,17.16850621,115.1656254,4.544439392,-103.5208342,44.07978478,"Low","Low",1396.59997559,6.32833333333333,6.54,28.9808333333333,26,2171.66465035233,281.526639254775,0.385680136280972,2.58663052596723,2.9723106622482,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"20",2005,"336493",3.878356097,15.89504767,12.36496795,61.97138376,3.98314283,-103.5208342,44.07978478,"Low","Low",1396.59997559,6.65416666666667,6.42,36.6883333333333,31.895,2557.97018671971,281.750895057031,0.393657066980459,2.42177386442105,2.81543093140151,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"21",2006,"336493",3.878356097,17.19627174,14.74136133,86.36523038,4.300652204,-103.5208342,44.07978478,"Low","Low",1396.59997559,6.885,5.975,38.3925,38.515,2385.3784532734,282.001661576316,0.406236684907322,2.25240017154996,2.65863685645728,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"22",2007,"336493",3.878356097,15.06654628,11.28806262,52.17608929,3.779202613,-103.5208342,44.07978478,"Low","Low",1396.59997559,6.65583333333333,5.875,35.8591666666667,25.99,2654.05528899548,281.762908935547,0.401998215253763,2.1046407336105,2.50663894886426,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"23",2008,"336493",3.878356097,14.69149572,11.64662945,55.34951154,3.686396277,-103.5208342,44.07978478,"Low","Low",1396.59997559,5.0375,4.54,56.9516666666667,35.425,3581.69944637523,279.937189563249,0.584014756106148,2.35518088352506,2.93919563963121,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"24",2009,"336493",3.878356097,19.0999068,20.10229666,155.1257655,4.759572427,-103.5208342,44.07978478,"Low","Low",1396.59997559,5.07666666666667,3.03,47.8183333333333,46.2,3056.52523528454,279.751240520762,0.136995704118557,2.8573636513411,2.99435935545966,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"25",2010,"336493",3.878356097,30.51119067,32.62065105,386.9504495,7.405161182,-103.5208342,44.07978478,"Low","Low",1396.59997559,5.97416666666667,6.005,45.7683333333333,25.47,3216.32205475452,280.633847566062,0.138600223581112,2.85576910234423,2.99436932592534,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"26",2011,"336493",3.878356097,35.92435179,51.90002652,929.9119463,8.613085257,-103.5208342,44.07978478,"Low","Low",1396.59997559,5.71,5.305,48.6358333333333,29.245,3156.64106182024,280.517420335474,0.112736038426538,2.88227981227908,2.99501585070562,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
"27",2012,"336493",3.878356097,17.89982767,28.93601961,308.5826337,4.470999527,-103.5208342,44.07978478,"Low","Low",1396.59997559,7.57,6.15,29.66,19.16,1803.81856629615,282.934966190558,0.203546412670898,2.74584383250828,2.94939024517918,"oligo",-103.490625,44.072917,"3.9519486989","340.2017438622","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","3.9519486464","340.2017393424","1","0.0001161649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8660979384,0,0.4234098607,0.1212729478,0.0177727596,0,0.0031363693,0.0480909965,94.2698532179,0.0062727387,0.7276376866,0.4108643834,0,0,0.077363777,0.0073181951,"16.8076061435","20.9965534326","4003.23733925","175.438231049","40.1661676324","43.0156172587","0","1580.61399168","1395.63696289","1871.25354004","102.536154546","7.2349164163","9.9451513459","0","0.0073181951","0.2498640907","0","4.5456446284","44.9075816501","24.4919081671","2.0166854849","23.7809977836","0",2,0.023233,13.6640614,0,0,0,0,0,1,0.0116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,0,0,0,0,96.826129,0,0,0,0,0,0,96.826129,0,0,0,127,59.9230766296387,0.028734989464283,172.665752222669,242.791348093528
